,Experiment,Time,Species,Gm,Drought,Nutrient_Deficiency,Fs,Salinity,Photo,Ci,Cond,CTleaf,Trmmol,WUEi,WUEin,Fv_Fm,Fv_Fo,PI,SLA,LWC,Suc,OP,OP100,RWC,WP,N,C,Neoxanthin,Violaxanthin,Lutein,Zeaxanthin,Chl_b,Chl_a,B_carotene,Glucose,Fructose,Sucrose,Sugars,Starch,Ellagic,Gal,Rut,CTs
66,2018_EEL,0,Black Walnut,0,0,0,0,0,9.61180565,302.9873536,0.283262689,32.97737287,3.760751253,2.74082487,42.20927381,0.7820665,3.308975423,1.099382632,276.729786,64.77185372,2.927315214,1.451005747,1.604663386,87.55264218,0.452182251,2.079952615,44.93023663,27.42961617,0.769946664,304.4411984,62.43882918,636.5045208,20.31662537,137.3152793,6.335170737,4.200998939,1.622294074,13.11466286,4.194651162,42.20684435,70.97720344,21.388038,16.90942082
67,2018_EEL,0,Black Walnut,0,0,0,0,0,7.793679437,274.9277312,0.1614616,26.19571743,2.431326432,3.318591164,51.67720618,0.727953394,2.485275454,0.806635483,325.3012301,64.48960298,2.907622462,1.171547002,0.898948242,87.68025312,1.845146292,2.553997248,43.60521891,45.9759688,1.184822789,396.8377283,58.14932207,575.8176056,1243.221868,134.2839069,6.135000112,3.94574045,4.137524328,11.46337541,4.540402545,90.53140793,138.0138061,39.54267668,12.05986798
68,2018_EEL,0,Black Walnut,0,0,0,0,0,7.751219702,290.573683,0.137461787,27.59498671,2.363315326,4.352872444,48.55741797,0.798017638,3.69160674,1.560316314,263.2790675,63.05384368,2.733549252,1.619930126,0.992946728,87.39286393,2.299989652,2.450536307,43.76117853,51.51741165,2.880333699,553.146785,26.18743655,888.9284441,1289.482304,190.1345189,3.734585157,3.823479056,3.164385649,11.51027794,1.782866308,193.0000803,153.5308049,30.88155275,13.99879491
70,2018_EEL,0,Black Walnut,0,0,0,0,0,9.81290381,280.2229391,0.158140771,25.06084366,3.086337251,3.123373496,50.16254276,0.772060154,3.461524914,1.410160338,278.9779897,64.74720147,2.912258999,1.431612784,0.499390019,90.5753237,1.655252738,2.446736487,43.45420409,56.74590455,2.602615765,662.6074482,62.98635035,786.6664171,1783.012696,262.4077147,4.922345446,4.859125953,3.188675918,7.408973584,4.621621913,255.8863516,173.5257193,15.93989658,7.593759297
71,2018_EEL,0,Black Walnut,0,0,0,0,0,5.008943863,276.9696836,0.130425903,28.06776676,2.486651234,4.151870459,51.95373751,0.765071133,2.917489679,1.264682428,279.746473,65.51309332,2.912815385,1.620014533,0.848801206,91.96798642,0.916855506,2.45665067,42.4648053,61.45600508,2.821360703,475.1135653,52.83055864,846.4832705,1432.510672,176.8134298,6.800424413,3.819503911,3.898983642,10.14663094,2.577995168,390.7673984,169.4342526,29.22718647,14.01670164
72,2018_EEL,0,Black Walnut,0,0,0,0,0,10.62306187,269.1242457,0.117845548,24.99627479,3.107717545,3.108590421,61.34196475,0.784565036,3.377458822,1.348265983,242.2830217,63.10613328,2.868602353,0.55467678,0.537703623,90.1375697,1.870880572,2.162124546,43.81566431,56.80823715,2.74740727,486.8551422,41.08735229,702.307879,1291.41677,162.8886213,6.833059627,4.335568404,2.330449071,11.98612433,4.277487701,144.8721164,150.7668719,27.85648371,15.29777539
73,2018_EEL,0,Black Walnut,0,0,0,0,0,12.39880853,246.5704545,0.132307214,23.81164176,4.297099449,3.030751523,68.45045605,0.762203229,3.359093484,1.402463124,273.0362319,65.55033749,3.011390276,0.838151614,0.398099583,87.39510295,0.764930531,2.582472941,42.94262139,72.18430238,2.686992781,668.3604669,70.64217262,838.606565,1959.530732,270.2176974,4.414464363,4.622272739,2.932712711,9.75013181,4.389791974,22.26960599,140.0853254,14.38393489,8.703238855
74,2018_EEL,0,Black Walnut,0,0,0,0,0,5.969512342,255.1880441,0.114437963,23.33402913,1.599029108,4.981503559,67.46535335,0.75801216,3.169251241,1.284564329,273.5764726,64.33517534,2.886253608,1.40398235,0.373364034,89.75089655,1.385962838,2.207044001,42.88489416,60.5080426,1.713894319,499.9633194,65.84416511,777.3338857,1100.90778,193.0850422,8.232691852,4.086858005,3.101516259,12.95926349,2.398373914,210.5846242,187.7522743,20.96780209,14.58973794
75,2018_EEL,0,Black Walnut,0,0,0,0,0,11.15347985,285.6461429,0.236077773,34.3069234,3.856003475,2.08618496,50.83359398,0.78829652,3.620678777,1.332138529,267.0735693,63.86060395,2.842373957,1.178935413,1.330353466,86.05606438,0.203347881,2.413473262,45.4000778,31.15724505,1.133311966,368.9633443,72.63746326,764.2463983,530.2973607,148.8209551,5.380680999,5.495359081,1.70959118,13.36772522,4.616680882,169.1397813,14.83507117,12.65310652,11.11700498
76,2018_EEL,0,Black Walnut,0,0,0,0,0,12.77638377,268.7899185,0.166189038,25.27507722,4.174011027,3.581449159,60.64912272,0.778686435,3.476340848,1.512029551,274.0838216,66.08406713,2.97791742,1.376449701,0.712296546,88.57305726,1.936348935,3.220660366,43.07727517,73.26786244,2.6398061840000002,719.460699,42.37304308,908.0458075,2067.701395,268.5015768,5.500862737,4.381191435,3.624552943,10.86274445,2.872573638,60.71755862,132.4817161,23.45610487,8.884298464
77,2018_EEL,0,Black Walnut,0,0,0,0,0,10.73591068,257.7241198,0.140620918,22.64686334,3.328903065,4.038136147,63.36820189,0.743379044,2.661474819,1.125295035,268.2345672,64.26249331,2.936653746,1.367142818,0.573551012,87.82859244,1.138388359,2.666889315,43.2050351,69.4897496,1.898176216,531.454716,81.04844373,694.2952479,1666.98917,203.8060999,6.287594305,4.523283009,3.561946909,14.43523706,4.755480217,191.4424079,137.6053302,29.92167549,9.107490904
78,2018_EEL,0,Black Walnut,0,0,0,0,0,7.68578932,260.6081153,0.079378433,25.40792192,2.220226218,3.47156013,59.462353,0.756127857,3.56893058,1.344392362,238.7194108,63.11689724,2.771033089,0.827106095,0.536889717,88.48413654,1.656832822,2.990123002,44.03907571,55.77093175,2.361853542,642.5189844,77.0179817,825.6653471,1916.661914,243.5671301,6.041549098,4.59843736,2.310725871,7.909212208,2.444120663,281.0040852,158.5662304,17.47182537,9.104334569
79,2018_EEL,0,Black Walnut,0,0,0,0,0,11.49521842,300.5840953,0.237871633,39.07111909,4.936925241,1.386865423,39.59998522,0.773228563,3.060936344,0.982201441,272.7156613,64.55367258,2.930886124,1.272711451,1.137291217,86.4721878,0.281666021,2.057582682,45.38782914,28.01694363,0.228278665,299.0273046,69.17441693,377.5988447,260.4791894,118.3897145,7.392120937,4.865189853,1.814572045,13.43440222,4.717070273,107.9631492,42.7467225,24.92000846,14.31869726
80,2018_EEL,0,Black Walnut,0,0,0,0,0,9.391359185,290.1530845,0.259092933,37.06345562,4.395545477,2.554917199,51.12201555,0.770300432,3.098550084,0.917474524,280.4461939,64.38818054,2.929157914,1.029588908,0.89041297,84.47986038,0.467814984,2.11795711,45.15569736,26.94823775,0.529485634,358.8496689,77.65515366,492.7602792,159.8118601,143.6988097,7.285093239,4.838485259,2.007928361,14.5893262,5.42531721,75.56160007,98.50339785,17.29647322,16.29244952
81,2018_EEL,0,Black Walnut,0,0,0,0,0,4.886169068,271.6141321,0.188429257,32.83299341,1.378716297,3.491882881,61.16249737,0.783517397,3.616878101,1.361146619,243.8070531,61.95260817,2.656296242,1.332023245,1.405204238,88.08846776,0.624409265,2.712285197,46.3542711,19.71615851,1.181297529,431.9900238,90.02718742,606.8332207,220.6490869,157.1456351,6.5663394,5.538815154,1.250403712,11.25054396,2.622088265,81.23987382,38.32789958,18.96712129,13.2553017
82,2018_EEL,0,Black Walnut,0,0,0,0,0,8.523686609,263.0349613,0.139139652,24.55117124,2.94188263,4.372657817,60.56586326,0.776742067,3.530417833,1.546208618,279.3713229,65.1026895,2.970324271,1.003484166,0.667387474,90.20514556,2.077796239,2.476015631,43.16893482,64.99204314,2.643328148,670.9847204,32.10335507,874.3951326,1888.29301,208.9872792,6.2927529,4.040008392,3.399238957,7.691965333,2.903403623,204.2721654,158.3316098,15.20357655,11.55653363
83,2018_EEL,0,Black Walnut,0,0,0,0,0,9.069788062,283.0330763,0.155886036,24.82356432,3.764927691,2.289759759,50.25794716,0.768756183,3.174777079,1.277851635,275.0676957,63.59196384,2.867021078,0.84952287,0.691759761,87.099363,1.661151707,2.265136077,43.33095575,66.33941887,2.226223487,558.4113086,64.2224945,858.341863,1704.934426,209.3590384,7.028732974,4.227380434,2.848043903,14.712531,4.261411881,241.823093,161.6357279,17.81823533,11.10853116
84,2018_EEL,0,Black Walnut,0,0,0,0,0,10.38693501,290.8646603,0.248456026,39.98659497,4.281164485,2.226350903,46.93349354,0.774990237,3.062032985,0.951869701,276.7328594,65.09667388,2.884098983,1.642091023,1.284474807,86.14866437,0.578468164,2.15867068,45.51950083,24.91494635,0.223519561,262.9566448,66.07682442,393.9513455,142.7483358,124.4046718,6.498732889,4.356652553,2.871648508,12.60192919,3.469256151,88.24875745,50.90355024,22.61563716,12.94555337
85,2018_EEL,0,Black Walnut,0,0,0,0,0,11.03416341,251.2341717,0.157025349,22.51582473,3.549285619,4.104954159,65.25121277,0.758142793,3.060923923,1.256251563,278.4259018,64.1635603,2.949387862,1.280081641,0.357466157,87.80025468,1.788340731,2.602987691,43.04908706,69.70819143,2.374392488,573.8381041,64.16244667,963.2274234,1697.486836,225.9457667,5.545315234,4.081356613,3.629851924,9.942164858,3.575381666,147.5456836,137.9101274,17.42540671,9.151237156
86,2018_EEL,0,Black Walnut,0,0,0,0,0,6.113556954,286.9752076,0.121867061,24.88425995,2.667816745,3.321112125,47.21021804,0.752140674,2.584018192,1.023728674,232.9681319,60.62998053,2.580000681,1.498559726,0.439199225,87.76303125,1.813833492,1.636850653,44.06094337,64.26695025,2.045352833,412.8869534,77.59349544,628.212207,1261.08472,191.0439483,6.567413412,3.837713896,2.611514981,10.74385698,4.004793143,386.4721928,158.1972836,31.07082913,17.47320274
87,2018_EEL,0,Black Walnut,0,0,0,0,0,7.803828257,270.22654,0.084181432,24.04286165,2.624205917,3.188516428,59.244302,0.765997479,3.387260715,1.385714444,295.1485775,63.94710895,2.888213356,0.239871413,0.650041558,87.12529783,1.496544834,2.201184961,44.08818603,70.11375146,2.59276411,723.7045081,64.82860146,882.0534058,1806.877834,244.5878923,4.646027122,4.30876841,3.246152282,11.44424663,2.347425524,144.7730741,182.1392961,13.5604113,10.88000053
88,2018_EEL,0,Black Walnut,0,0,0,0,0,10.48157731,283.5976067,0.230834703,35.62829911,4.004218806,3.166136214,53.77550128,0.782890547,3.191932786,1.174734063,238.4050259,61.55454449,2.689465446,1.23938063,1.525384165,87.37062679,0.387364874,2.190933909,45.69366438,29.77054234,0.520251708,333.0880418,84.15473129,574.3457244,47.22195447,101.3012336,7.295351691,5.470783799,1.257922498,14.03170333,5.286526312,74.03712687,53.76728823,20.78408486,14.42020862
89,2018_EEL,0,Black Walnut,0,0,0,0,0,7.709443575,276.4213845,0.131755577,23.91148311,2.863423378,3.461355112,56.4092324,0.773662246,3.291574435,1.353670294,240.1498834,63.14664017,2.746777361,1.464058932,0.524778584,88.64992539,1.823672663,2.252621072,43.56920008,61.74727532,2.166236923,614.3144905,66.010778,761.0710394,1728.365645,247.4792014,6.937658481,4.490898982,2.334231207,13.41105789,4.701721063,188.1814373,177.34003,30.28233286,12.46571927
91,2018_EEL,0,Black Walnut,0,0,0,0,0,7.936693059,273.4439151,0.104245484,25.1354298,2.506683192,3.376965922,58.88907382,0.768015798,3.527449284,1.407961385,240.751389,59.3547099,2.516678952,1.344706215,0.386697581,89.64029064,2.594081135,2.91927354,44.75060367,67.19697895,3.0566446,615.6082868,41.06519557,872.5579685,1561.064624,193.2108426,5.85095453,4.434455648,2.121810243,12.47025564,0.88731348,247.4367032,202.662365,16.90487882,10.29118718
92,2018_EEL,0,Black Walnut,0,0,0,0,0,8.488351617,270.4716306,0.150524356,23.68690797,2.66028958,4.785136316,55.7656796,0.771947588,3.352408303,1.371154898,247.9430259,63.65819128,2.796855109,0.768586983,0.72515307,88.50616887,1.795345422,2.32882185,43.32313425,55.63602617,2.847392919,616.3971604,53.16660353,841.7342342,1710.1394,212.1878278,6.664312739,4.690583947,2.927371252,10.37140721,4.415354038,349.7591959,156.6108721,23.32395675,12.89358749
93,2018_EEL,0,Black Walnut,0,0,0,0,0,8.868514629,296.9900931,0.143423794,34.3963214,2.727135366,3.772597135,44.3257789,0.802318074,3.872962178,1.604845228,285.2725153,64.36882531,2.82339212,0.678215527,1.101123665,88.10348129,1.34681974,2.890305045,42.96881929,52.09367574,3.069535071,557.3204874,58.87881558,869.6371431,1259.04202,237.7249841,3.919806618,4.323638377,2.261616812,8.242008713,1.88976768,254.0234613,130.1504128,25.06709789,11.31322174
94,2018_EEL,0,Black Walnut,0,0,0,0,0,5.48713069,283.0375497,0.123614034,27.79187811,1.57713694,4.800279885,55.37945641,0.791398321,3.475973107,1.298374391,278.2984609,66.03749361,2.910871279,0.771001672,0.974027576,93.31694221,0.938197047,2.441541096,41.7225121,49.66920676,2.560610377,373.4631634,61.85733125,729.5509644,614.8264089,199.1159243,5.499841694,3.693850211,1.663592429,7.927997637,2.066571217,154.0435089,140.4866527,34.82542835,18.07632716
95,2018_EEL,0,Black Walnut,0,0,0,0,0,5.065325772,269.6043286,0.090381228,25.79254231,1.177303088,5.25588997,58.50466099,0.764402066,3.660208348,1.515575467,249.7012669,60.10677488,2.52783795,1.505652804,1.049399578,90.76374724,2.451095558,2.632620564,44.7033819,62.33921102,3.238767915,741.6759233,48.27459065,1090.544716,1426.317792,199.4594261,6.274507123,3.94870652,2.721146293,12.91172232,0.828750277,32.61502843,213.2423289,12.58731022,13.1046763
96,2018_EEL,0,Black Walnut,0,0,0,0,0,10.65924978,259.6979187,0.162952076,22.91535663,2.954165547,4.935041218,64.04252377,0.776960257,3.438717971,1.449026993,288.7725947,62.79301035,2.856857453,1.388060336,0.288521342,91.28955605,2.059591045,2.299029146,42.97845273,69.19304891,2.635049015,654.2289352,41.94857082,1064.307344,1529.72273,211.3363482,5.358376207,3.938086616,3.482979929,12.60085772,2.694529777,21.03645193,163.4269205,20.38320887,11.06864181
97,2018_EEL,0,Black Walnut,0,0,0,0,0,8.873589611,286.1922706,0.221015852,35.59132077,3.563505451,2.097939675,53.80872541,0.768578913,3.091771822,0.974912579,255.3432631,63.47724338,2.840143831,1.469957739,1.345123787,87.32001389,0.365031264,2.060582224,45.4559917,24.10692841,0.660380509,322.5492323,85.25488359,498.3222744,103.3576838,144.3687223,6.389631128,4.697918151,1.419598214,12.28549708,3.830961021,43.68500163,30.03582143,21.79375124,15.43186765
98,2018_EEL,0,Black Walnut,0,0,0,0,0,6.352138203,282.5344544,0.114275069,30.00556196,2.288512452,4.059846283,55.66861718,0.785391358,3.319249701,1.312405276,287.0841658,65.32500326,2.955976728,1.337983794,0.566589139,92.25159511,1.892344087,2.195785071,42.40117312,59.73994669,2.746810932,360.7654046,47.78528929,836.1745149,922.8728573,173.7868502,4.780336014,3.664864536,2.022250296,7.913517091,1.662583718,207.7874224,114.6557429,33.86918354,15.11777193
99,2018_EEL,0,Black Walnut,0,0,0,0,0,6.799130992,296.8435413,0.124416429,32.1425725,2.055678275,5.281614664,49.82550976,0.798602624,3.628372548,1.427478667,278.5923484,63.61507335,2.767768173,1.201152288,0.989664665,89.32163537,0.853408927,2.64561995,42.95219186,55.69030112,2.412968928,528.8837951,62.63224959,790.3397844,1302.444326,232.3789288,4.033949734,4.494764772,2.192186288,7.467485781,2.181981882,248.139386,138.2542486,36.8933426,12.84106929
101,2018_EEL,0,Black Walnut,0,0,0,0,0,6.715153831,295.6421245,0.186450772,39.17800197,3.249540389,2.105998817,54.69216764,0.780576006,2.995763352,1.038406734,243.434794,62.83847772,2.70436003,1.595360521,1.347615185,86.57814549,0.904952078,1.917144876,45.57916027,22.6676797,0.529627822,264.976965,84.73033448,537.5267762,173.7749137,115.9058594,6.21651773,4.506350908,1.132018268,12.87075214,3.402361127,142.6259082,48.80069392,26.8439239,16.71555708
102,2018_EEL,0,Black Walnut,0,0,0,0,0,10.78731399,283.2513926,0.238952257,38.67696659,4.332217093,2.912056253,52.72423187,0.779135747,3.309906368,1.217428764,274.1920798,65.89557192,2.955303365,1.02490721,1.226128317,87.43620158,0.242956617,2.644597629,44.60035358,29.39963178,0.631846894,456.8136582,81.81067558,820.0351892,625.0399678,168.4897521,6.84449232,5.130028269,1.553053323,13.31516715,4.54404469,160.8695816,60.76182566,24.21588029,13.48241675
103,2018_EEL,0,Black Walnut,0,0,0,0,0,15.12356705,293.7057032,0.256155788,35.08533684,5.563370204,2.591486844,47.66299561,0.798235559,3.455192462,1.186760603,257.0171739,65.2499149,2.951730211,1.285826177,1.245884701,86.31273944,0.4417914,2.470260605,45.16211958,30.56326767,0.666068092,380.4492129,51.5543028,424.7925077,403.8078345,149.0675615,6.087755424,4.627749017,2.328251139,12.23712412,4.661027544,201.7978954,104.7319503,29.58276876,14.30645328
104,2018_EEL,0,Black Walnut,0,0,0,0,0,12.73930486,279.0269622,0.254632316,38.02792424,4.776646596,2.446663836,54.26607006,0.765349779,2.949056533,1.00301683,282.9910715,67.86374348,3.098048124,1.325264625,1.194283946,87.12169317,0.449048459,2.198105339,45.34639559,25.43150727,0.616167051,393.2078068,66.66798918,432.8214776,420.7739459,144.3477452,6.152920485,4.509281916,2.001186974,13.43562772,4.147622258,178.0135454,91.88547185,21.72569398,16.97257413
105,2018_EEL,0,Black Walnut,0,0,0,0,0,9.777259708,298.1088168,0.149359469,31.01767537,3.093594145,3.769547439,44.41621964,0.804190063,3.592243161,1.361542768,321.7204227,66.4145205,3.120910853,1.000686517,0.797727612,89.21208601,0.748371462,2.649922583,42.45459058,65.08518724,2.988396004,496.1396421,53.85527231,880.4081794,1360.942914,224.8287355,3.363512145,4.523551256,2.511874929,6.055124982,2.658132605,285.241011,91.87427067,32.72735466,8.196819806
106,2018_EEL,0,Black Walnut,0,0,0,0,0,6.200106794,304.3577122,0.147292943,28.78118791,1.996926736,4.092215459,42.65702818,0.792400067,3.479125961,1.244243263,277.4776239,65.34566088,2.932598787,0.731215308,0.858401646,90.99514859,0.974233142,2.595598494,42.17483303,53.76556404,3.032197691,294.0419242,44.3445813,677.2118244,690.2849764,193.6699343,3.336486897,3.813609238,2.069973462,6.552138775,2.833496946,262.1688493,108.7496771,38.84759416,13.93659321
107,2018_EEL,0,Black Walnut,0,0,0,0,0,8.559073847,282.7839367,0.151431778,30.87493324,2.430707808,5.22995326,49.33013677,0.792497385,3.632547484,1.558143834,294.8148208,66.2997407,3.010196213,1.390361615,0.935788956,92.76712303,1.3624796,2.667196821,42.65189819,60.49918001,2.918648213,523.3419724,57.99987798,982.9475052,1034.221139,212.1990333,3.959269636,4.056692852,2.834670582,7.051773986,0.844819583,217.6141314,110.7423905,28.0778631,11.17508763
108,2018_EEL,0,Black Walnut,0,0,0,0,0,6.993041226,300.7230712,0.105760878,30.16766469,1.582533508,4.755804462,41.55475822,0.790982668,3.494492897,1.36836558,258.189002,63.14921329,2.795308676,0.962257245,0.916336624,87.73808245,1.491266367,2.396241453,43.29785664,54.72127993,2.947174802,361.7622196,74.42554314,656.9253342,694.6575619,169.6751383,2.729139375,4.059160066,2.654919336,7.172878868,0.85695687,159.0294409,103.1508999,33.84133086,11.81760266
109,2018_EEL,0,Black Walnut,0,0,0,0,0,7.115012276,291.2848385,0.134182568,28.59301101,1.874537972,4.324212134,48.98754833,0.799001394,3.685873529,1.501383544,258.4112892,65.3806788,2.880998356,0.921158281,1.095901874,90.53063682,0.938200568,2.581517148,42.16507572,49.63251928,2.979083561,369.039235,58.11241786,723.6513852,829.2386709,194.4319215,4.027229735,3.800888128,2.45511892,7.378096947,2.357993576,213.3673452,102.4446172,34.9616767,12.200142079999999
